Algorithm Name,X,Y,Z,Frequency,Amplitude,Phase,Fx,Fy,Fz,Rate,K,Compression Ratio,Mean Compress Time,Mean Decompress Time,Mean MSE,Original Size,Mean Compressed Size,Max Error,Max Error Original Value,Max Error Decompressed Value
FFT,3,7,7,1,0.1,0,0.1,0.1,1,1,1,0.1,5.0205e-05,2.068e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.1,1,1,1,0.2,6.506e-05,2.2855e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.1,1,1,1,0.3,6.227e-05,2.0535e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.1,1,1,1,0.4,7.2925e-05,2.4385e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.1,1,1,1,0.5,7.103e-05,2.3265e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.1,1,1,1,0.6,7.3215e-05,2.5895e-05,0.00455898193998541,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.1,1,1,1,0.7,4.8275e-05,1.491e-05,0.000467351018705218,1176,47,0.0635989032767488,0.0494113351138608,-0.014187568162888
FFT,3,7,7,1,0.1,0,0.1,0.1,1,1,1,0.8,4.6515e-05,1.494e-05,0.000467351018705218,1176,47,0.0635989032767488,0.0494113351138608,-0.014187568162888
FFT,3,7,7,1,0.1,0,0.1,0.1,1,1,1,0.9,6.802e-05,2.3725e-05,0.000467351018705218,1176,47,0.0635989032767488,0.0494113351138608,-0.014187568162888
FFT,3,7,7,1,0.1,0,0.1,0.1,1,1,1,1,6.0975e-05,1.9075e-05,0.000467351018705218,1176,47,0.0635989032767488,0.0494113351138608,-0.014187568162888
FFT,3,7,7,1,0.1,0,0.1,0.4,0.1,1,1,0.1,4.3195e-05,1.4145e-05,0.00555794638254938,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.1,1,1,0.2,4.207e-05,1.394e-05,0.00555794638254938,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.1,1,1,0.3,4.6635e-05,1.6375e-05,0.00555794638254938,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.1,1,1,0.4,5.7475e-05,1.753e-05,0.00555794638254938,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.1,1,1,0.5,6.8775e-05,2.324e-05,0.00555794638254938,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.1,1,1,0.6,6.549e-05,2.2785e-05,0.00555794638254938,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.1,1,1,0.7,6.5625e-05,2.3585e-05,0.000770561695813064,1176,47,0.0750283435657156,-0.00583741434275805,0.0691909292229575
FFT,3,7,7,1,0.1,0,0.1,0.4,0.1,1,1,0.8,6.475e-05,2.3775e-05,0.000770561695813064,1176,47,0.0750283435657156,-0.00583741434275805,0.0691909292229575
FFT,3,7,7,1,0.1,0,0.1,0.4,0.1,1,1,0.9,6.771e-05,2.3285e-05,0.000770561695813064,1176,47,0.0750283435657156,-0.00583741434275805,0.0691909292229575
FFT,3,7,7,1,0.1,0,0.1,0.4,0.1,1,1,1,6.512e-05,2.3655e-05,0.000770561695813064,1176,47,0.0750283435657156,-0.00583741434275805,0.0691909292229575
FFT,3,7,7,1,0.1,0,0.1,0.4,0.4,1,1,0.1,6.462e-05,2.32e-05,0.0049788655260079,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.4,1,1,0.2,6.101e-05,2.285e-05,0.0049788655260079,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.4,1,1,0.3,6.2455e-05,2.2305e-05,0.0049788655260079,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.4,1,1,0.4,6.4095e-05,2.269e-05,0.0049788655260079,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.4,1,1,0.5,5.49e-05,1.751e-05,0.0049788655260079,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.4,1,1,0.6,4.313e-05,1.455e-05,0.0049788655260079,1176,31,0.0999573603041505,0.0999573603041505,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.4,1,1,0.7,4.188e-05,1.392e-05,0.00408182390714625,1176,47,0.129567113945941,-0.0996164608835841,0.0299506530623567
FFT,3,7,7,1,0.1,0,0.1,0.4,0.4,1,1,0.8,4.198e-05,1.5445e-05,0.00408182390714625,1176,47,0.129567113945941,-0.0996164608835841,0.0299506530623567
FFT,3,7,7,1,0.1,0,0.1,0.4,0.4,1,1,0.9,4.354e-05,1.528e-05,0.00408182390714625,1176,47,0.129567113945941,-0.0996164608835841,0.0299506530623567
FFT,3,7,7,1,0.1,0,0.1,0.4,0.4,1,1,1,6.327e-05,2.281e-05,0.00408182390714625,1176,47,0.129567113945941,-0.0996164608835841,0.0299506530623567
FFT,3,7,7,1,0.1,0,0.1,0.4,0.7,1,1,0.1,6.61e-05,2.316e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.7,1,1,0.2,6.354e-05,2.1655e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.7,1,1,0.3,6.2685e-05,2.195e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.7,1,1,0.4,6.2995e-05,2.203e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.7,1,1,0.5,4.8e-05,1.596e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.7,1,1,0.6,6.494e-05,2.2155e-05,0.00511483500868419,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,0.7,1,1,0.7,6.234e-05,2.4665e-05,0.0024374666710148,1176,47,0.122814086441099,-0.0756802495307928,0.0471338369103064
FFT,3,7,7,1,0.1,0,0.1,0.4,0.7,1,1,0.8,6.5005e-05,2.286e-05,0.0024374666710148,1176,47,0.122814086441099,-0.0756802495307928,0.0471338369103064
FFT,3,7,7,1,0.1,0,0.1,0.4,0.7,1,1,0.9,6.641e-05,2.2445e-05,0.0024374666710148,1176,47,0.122814086441099,-0.0756802495307928,0.0471338369103064
FFT,3,7,7,1,0.1,0,0.1,0.4,0.7,1,1,1,6.3935e-05,2.257e-05,0.0024374666710148,1176,47,0.122814086441099,-0.0756802495307928,0.0471338369103064
FFT,3,7,7,1,0.1,0,0.1,0.4,1,1,1,0.1,6.671e-05,2.318e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,1,1,1,0.2,6.156e-05,2.0995e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,1,1,1,0.3,4.567e-05,1.4875e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,1,1,1,0.4,4.6225e-05,1.5215e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,1,1,1,0.5,4.4155e-05,1.466e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,1,1,1,0.6,4.6195e-05,1.4435e-05,0.00504589707408693,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.4,1,1,1,0.7,4.291e-05,1.454e-05,0.0024409860759599,1176,47,0.112613688855086,0.0909297426825682,-0.0216839461725176
FFT,3,7,7,1,0.1,0,0.1,0.4,1,1,1,0.8,4.195e-05,1.4015e-05,0.0024409860759599,1176,47,0.112613688855086,0.0909297426825682,-0.0216839461725176
FFT,3,7,7,1,0.1,0,0.1,0.4,1,1,1,0.9,4.2465e-05,1.4465e-05,0.0024409860759599,1176,47,0.112613688855086,0.0909297426825682,-0.0216839461725176
FFT,3,7,7,1,0.1,0,0.1,0.4,1,1,1,1,4.2755e-05,1.433e-05,0.0024409860759599,1176,47,0.112613688855086,0.0909297426825682,-0.0216839461725176
FFT,3,7,7,1,0.1,0,0.1,0.7,0.1,1,1,0.1,4.098e-05,1.396e-05,0.00528106129243774,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.1,1,1,0.2,4.632e-05,1.528e-05,0.00528106129243774,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.1,1,1,0.3,4.458e-05,1.447e-05,0.00528106129243774,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,0.7,0.1,1,1,0.4,4.6905e-05,1.644e-05,0.00528106129243774,1176,31,0.0999923257564101,-0.0999923257564101,0
