Algorithm Name,X,Y,Z,Frequency,Amplitude,Phase,Fx,Fy,Fz,ZFP Rate,SVD K,FFT Ratio,Mean Compress Time,Mean Decompress Time,Mean MSE,Original Size,Mean Compressed Size,Max Error,Max Error Original Value,Max Error Decompressed Value
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,22,,,1.134e-05,6.72e-06,1.83820822125031e-16,2352,1452,6.95831304381445e-08,0.042737988023383,0.0427379184402525
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,23,,,1.872e-05,9.22e-06,5.19375447906347e-17,2352,1516,3.38518710146785e-08,0.0783326909627483,0.0783326571108773
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,24,,,1.816e-05,1.036e-05,1.25860258847929e-17,2352,1580,1.96081639189383e-08,0.0564642473395036,0.0564642277313396
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,25,,,1.84e-05,1.074e-05,3.04656337338729e-18,2352,1644,7.58307613923925e-09,0.0644217687237691,0.064421761140693
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,26,,,1.892e-05,1.098e-05,7.27146506548318e-19,2352,1708,3.51758047689721e-09,0.00998334166468282,0.00998334518226329
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,27,,,1.992e-05,1.198e-05,2.01752923047656e-19,2352,1772,1.78805855538533e-09,-0.00583741434275801,-0.00583741613081656
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,28,,,2.014e-05,1.242e-05,4.7213041172986e-20,2352,1836,9.10553934335701e-10,0.0198669330795061,0.0198669321689522
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,29,,,1.462e-05,9.5e-06,1.5128440138624e-20,2352,1900,5.59706885006062e-10,0.0564642473395036,0.0564642467797967
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,30,,,3.314e-05,1.194e-05,3.82571163247862e-21,2352,1964,3.8268502255967e-10,0.0598472144103956,0.0598472147930806
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,31,,,2.138e-05,1.282e-05,7.03739286056908e-22,2352,2028,1.20297549699444e-10,0.0973847630878195,0.097384762967522
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,32,,,2.206e-05,1.404e-05,1.95494840755177e-22,2352,2092,9.02824759396736e-11,0.0598472144103956,0.0598472145006781
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,33,,,2.278e-05,1.336e-05,5.0034732455666e-23,2352,2156,3.32504718203452e-11,0.0479425538604203,0.0479425538271698
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,34,,,2.254e-05,1.594e-05,9.17314616945502e-24,2352,2220,1.35826905278691e-11,0.0863209366648874,0.0863209366513047
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,35,,,2.76e-05,1.874e-05,3.71241579956706e-24,2352,2284,1.14215581437094e-11,0.00998334166468282,0.00998334167610437
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.4,36,,,2.51e-05,1.756e-05,6.14144843742082e-25,2352,2348,4.54181137143905e-12,0.098544972998846,0.0985449729943042
SVD,6,7,7,1,0.1,0,0.1,0.1,0.4,,1,,0.00058196,8.288e-05,0.000289298346440025,2352,432,0.0511371755855631,-0.035078322768962,0.0160588528166011
SVD,6,7,7,1,0.1,0,0.1,0.1,0.4,,2,,0.00054162,8.23e-05,1.11623536159488e-33,2352,832,1.2490009027033e-16,-0.035078322768962,-0.0350783227689619
SVD,6,7,7,1,0.1,0,0.1,0.1,0.4,,3,,0.00057878,0.000101,1.1349255638362e-33,2352,1232,1.2490009027033e-16,-0.035078322768962,-0.0350783227689619
SVD,6,7,7,1,0.1,0,0.1,0.1,0.4,,4,,0.0006369,0.00012102,1.11767168394705e-33,2352,1632,1.2490009027033e-16,-0.035078322768962,-0.0350783227689619
SVD,6,7,7,1,0.1,0,0.1,0.1,0.4,,5,,0.00062034,0.00014504,1.12695208960666e-33,2352,2032,1.31838984174237e-16,0.0598472144103956,0.0598472144103955
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,1,,,5.66e-06,3.54e-06,0.00154417290064579,2352,108,0.134942002660496,0.0564642473395036,0.19140625
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,2,,,6.36e-06,3.62e-06,0.000478131170093499,2352,172,0.092052020666134,0.029552020666134,-0.0625
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,3,,,1.522e-05,5.22e-06,0.000126515243356135,2352,236,0.0564229083353172,0.00998334166468282,0.06640625
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,4,,,7.54e-06,4.22e-06,3.95730949286409e-05,2352,300,0.0257387825895946,0.0997494986604054,0.12548828125
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,5,,,8.12e-06,4.56e-06,1.15729911247966e-05,2352,364,0.0162525772898874,0.0863209366648874,0.070068359375
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,6,,,8.58e-06,4.96e-06,2.96817931439644e-06,2352,428,0.00718080813743327,-0.0982452612624333,-0.091064453125
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,7,,,1.286e-05,5.88e-06,6.0863891109028e-07,2352,492,0.00346571205551238,0.0863209366648874,0.082855224609375
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,8,,,1.274e-05,5.5e-06,1.89372822065297e-07,2352,556,0.00225984866477702,-0.0982452612624333,-0.0959854125976562
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,9,,,1.098e-05,5.64e-06,3.54857744599565e-08,2352,620,0.000740431578828679,0.0963558185417193,0.0956153869628906
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,10,,,6.96e-06,4.38e-06,1.31282231054844e-08,2352,684,0.000625837361436649,0.0717356090899523,0.0711097717285156
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,11,,,7.68e-06,4.24e-06,2.4670306837857e-09,2352,748,0.000247211686177445,0.0783326909627483,0.0785799026489258
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,12,,,7.64e-06,4.8e-06,6.11974051994152e-10,2352,812,0.000144231831651492,0.0717356090899523,0.0715913772583008
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,13,,,8.5e-06,5.52e-06,1.18742881262283e-10,2352,876,5.92512499857645e-05,0.0644217687237691,0.0644810199737549
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,14,,,8.64e-06,4.9e-06,4.47178733682274e-11,2352,940,4.35780644749972e-05,-0.0996164608835841,-0.0996600389480591
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,15,,,8.88e-06,5.22e-06,1.12488241559871e-11,2352,1004,1.36778440044394e-05,0.0783326909627483,0.0783190131187439
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,16,,,9.16e-06,5.62e-06,2.55126363523724e-12,2352,1068,8.44475687641899e-06,0.00998334166468282,0.0099748969078064
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,17,,,9.88e-06,5.64e-06,7.48498861150301e-13,2352,1132,4.59738187752468e-06,-0.0916165936749455,-0.0916119962930679
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,18,,,1.022e-05,5.98e-06,1.39538371857596e-13,2352,1196,1.81374014515678e-06,0.00998334166468282,0.00998152792453766
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,19,,,1.02e-05,5.84e-06,4.05401599984004e-14,2352,1260,8.79542159659685e-07,-0.0916165936749455,-0.0916157141327858
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,20,,,1.23e-05,7.34e-06,1.04210878631757e-14,2352,1324,5.47141443679733e-07,0.00998334166468282,0.00998279452323914
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,21,,,1.196e-05,7.1e-06,2.12411539284735e-15,2352,1388,2.09877266274527e-07,0.0963558185417193,0.096355608664453
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,22,,,1.342e-05,8.78e-06,4.96348170179012e-16,2352,1452,9.35873498419948e-08,0.00998334166468282,0.00998324807733297
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,23,,,1.212e-05,8.4e-06,1.44661390585908e-16,2352,1516,5.03510044214117e-08,-0.0529836140908493,-0.0529836644418538
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,24,,,1.168e-05,7.56e-06,3.31237661269377e-17,2352,1580,2.78428208960735e-08,0.0963558185417193,0.0963558463845402
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,25,,,1.178e-05,7.5e-06,9.42544315930337e-18,2352,1644,1.63807559738771e-08,-0.0916165936749455,-0.0916165772941895
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,26,,,1.226e-05,8.8e-06,2.36288344954145e-18,2352,1708,6.71394234652567e-09,0.0997494986604054,0.0997495053743478
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,27,,,1.864e-05,1.022e-05,6.65530503431924e-19,2352,1772,3.06494468693685e-09,0.0997494986604054,0.0997494955954608
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,28,,,1.394e-05,9.18e-06,1.35051204173737e-19,2352,1836,2.13500339629746e-09,0.042737988023383,0.0427379858883796
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,29,,,1.808e-05,1.306e-05,3.60239928891343e-20,2352,1900,1.01636517257919e-09,0.0963558185417193,0.0963558195580845
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,30,,,2.08e-05,1.424e-05,1.03199931538839e-20,2352,1964,5.0718780564285e-10,-0.0871575772413588,-0.087157576734171
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,31,,,2.328e-05,1.346e-05,1.73898426907669e-21,2352,2028,1.8926871181435e-10,0.098544972998846,0.0985449728095773
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,32,,,1.692e-05,1.17e-05,5.09506596675448e-22,2352,2092,9.74799962971673e-11,0.0644217687237691,0.0644217686262891
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,33,,,1.566e-05,1.02e-05,1.33993995130612e-22,2352,2156,4.9808324131817e-11,-0.0529836140908493,-0.0529836141406577
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,34,,,1.476e-05,1.004e-05,3.81960635384911e-23,2352,2220,3.25110216525815e-11,0.0717356090899523,0.0717356090574413
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,35,,,1.638e-05,1.056e-05,8.06103419546618e-24,2352,2284,1.24551896574232e-11,0.0644217687237691,0.0644217687362243
ZFP,6,7,7,1,0.1,0,0.1,0.1,0.7,36,,,1.62e-05,1.172e-05,2.10801853572076e-24,2352,2348,7.95161159139468e-12,0.0644217687237691,0.0644217687158175
SVD,6,7,7,1,0.1,0,0.1,0.1,0.7,,1,,0.0006003,7.046e-05,0.000277863002470644,2352,432,0.0511721697811792,0.0863209366648874,0.0351487668837082
SVD,6,7,7,1,0.1,0,0.1,0.1,0.7,,2,,0.00063946,9.338e-05,2.07558460912409e-33,2352,832,2.35922392732846e-16,0.0644217687237691,0.0644217687237693
SVD,6,7,7,1,0.1,0,0.1,0.1,0.7,,3,,0.00050634,8.954e-05,2.27923204839667e-33,2352,1232,3.88578058618805e-16,0.0644217687237691,0.0644217687237695
SVD,6,7,7,1,0.1,0,0.1,0.1,0.7,,4,,0.00071558,0.0001419,2.32016164217387e-33,2352,1632,3.88578058618805e-16,0.0644217687237691,0.0644217687237695
SVD,6,7,7,1,0.1,0,0.1,0.1,0.7,,5,,0.000589,0.00013712,2.34532329866722e-33,2352,2032,3.88578058618805e-16,0.0644217687237691,0.0644217687237695
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,1,,,4.32e-06,2.68e-06,0.000939763161407709,2352,108,0.0917010113513378,0.0311541363513378,-0.060546875
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,2,,,4.96e-06,2.92e-06,0.000253334460250664,2352,172,0.0621165633351126,0.0863209366648874,0.1484375
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,3,,,6.72e-06,4.58e-06,7.3637066977743e-05,2352,236,0.0297537999737691,0.0644217687237691,0.03466796875
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,4,,,5.6e-06,3.44e-06,2.54266992651482e-05,2352,300,0.0237772869771828,0.00998334166468282,-0.0137939453125
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,5,,,6.02e-06,3.36e-06,5.38370417745924e-06,2352,364,0.00982234924196279,0.0311541363513378,0.021331787109375
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,6,,,8.06e-06,3.74e-06,1.5754156651495e-06,2352,428,0.00551251646937032,0.00998334166468282,0.0044708251953125
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,7,,,9.04e-06,5.28e-06,3.48829243963347e-07,2352,492,0.00239842444165544,0.0997494986604054,0.09735107421875
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,8,,,6.5e-06,5.54e-06,7.82392065940496e-08,2352,556,0.00128594299693392,0.0404849920616598,0.0417709350585938
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,9,,,8.3e-06,5.18e-06,2.47836962827789e-08,2352,620,0.000681759826696663,-0.0182162504272096,-0.0188980102539062
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,10,,,8.92e-06,5.58e-06,5.52525629838633e-09,2352,684,0.0004506174736017,-0.0756802495307928,-0.0761308670043945
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,11,,,8.46e-06,8.82e-06,1.23560191217745e-09,2352,748,0.00016422808995098,-0.0925814682327732,-0.0924172401428223
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,12,,,2.578e-05,5.6e-06,3.61477312985522e-10,2352,812,0.0001149241142267,-0.0756802495307928,-0.0757951736450195
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,13,,,9.54e-06,5.7e-06,9.3301455731133e-11,2352,876,4.14079345241181e-05,-0.0925814682327732,-0.0926228761672974
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,14,,,8.68e-06,5.84e-06,2.00634255092222e-11,2352,940,2.27342070996187e-05,-0.0279415498198926,-0.027918815612793
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,15,,,9.86e-06,5.68e-06,5.49919141278183e-12,2352,1004,1.23491298174988e-05,-0.081827711106441,-0.0818153619766235
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,16,,,9.44e-06,6.42e-06,1.58039323036788e-12,2352,1068,5.55420031310427e-06,-0.081827711106441,-0.0818221569061279
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,17,,,1.028e-05,7.2e-06,3.21403676900318e-13,2352,1132,2.56408223631155e-06,0.0598472144103956,0.0598446503281593
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,18,,,9.98e-06,6.06e-06,8.41509806939111e-14,2352,1196,1.0984844078521e-06,0.00998334166468282,0.00998224318027496
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,19,,,1.21e-05,9.26e-06,2.07021933176491e-14,2352,1260,6.12201140087754e-07,-0.0951602073889516,-0.0951608195900917
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,20,,,1.13e-05,6.24e-06,3.9278774069216e-15,2352,1324,2.73834244932103e-07,-0.0982452612624333,-0.0982449874281883
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,21,,,1.068e-05,6.22e-06,1.23011586690414e-15,2352,1388,1.99805802850866e-07,-0.0182162504272096,-0.0182164502330124
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,22,,,1.098e-05,6.52e-06,2.21459457478452e-16,2352,1452,7.42701967981763e-08,0.0675463180551151,0.0675463923253119
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,23,,,1.196e-05,7.6e-06,9.32039822741537e-17,2352,1516,5.87170651544788e-08,-0.0756802495307928,-0.0756801908137277
ZFP,6,7,7,1,0.1,0,0.1,0.1,1,24,,,1.204e-05,7.94e-06,1.49335501134514e-17,2352,1580,1.69489982326798e-08,0.00998334166468282,0.00998335861368105
