Algorithm Name,X,Y,Z,Frequency,Amplitude,Phase,Fx,Fy,Fz,Rate,K,Compression Ratio,Mean Compress Time,Mean Decompress Time,Mean MSE,Original Size,Mean Compressed Size,Max Error,Max Error Original Value,Max Error Decompressed Value
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,38,1,0.1,1.091e-05,9.465e-06,5.82079134757277e-26,1176,1260,8.29947222058536e-13,0.0783326909627484,0.0783326909619184
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,39,1,0.1,1.4175e-05,1.0665e-05,1.69504595817399e-26,1176,1292,4.10227407598995e-13,0.0389418342308651,0.0389418342304548
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,40,1,0.1,1.014e-05,2.266e-05,5.92853224339692e-27,1176,1324,2.46525022618016e-13,0.0783326909627484,0.0783326909629949
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,41,1,0.1,1.0295e-05,7.58e-06,1.14417843980879e-27,1176,1356,1.23925175676831e-13,0.029552020666134,0.02955202066601
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,42,1,0.1,1.027e-05,7.76e-06,3.47848275163375e-28,1176,1388,6.82787160144471e-14,0.0389418342308651,0.0389418342309333
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,43,1,0.1,1.014e-05,1.0355e-05,7.81534607936676e-29,1176,1420,2.70616862252382e-14,0.00998334166468282,0.00998334166465575
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,44,1,0.1,1.1515e-05,8.49e-06,1.70465414570766e-29,1176,1452,1.42663658664333e-14,0.0389418342308651,0.0389418342308508
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,45,1,0.1,1.041e-05,8.28e-06,4.44942411745428e-30,1176,1484,8.38218383591993e-15,0.0841470984807897,0.0841470984807813
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,46,1,0.1,9.755e-06,8.26e-06,1.31660026535882e-30,1176,1516,3.71924713249427e-15,0.0479425538604203,0.0479425538604166
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,47,1,0.1,1.2655e-05,9.76e-06,3.18707751152927e-31,1176,1548,2.92821322744885e-15,0.0389418342308651,0.0389418342308621
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,48,1,0.1,1.0965e-05,8.77e-06,7.97651891061553e-32,1176,1580,1.12410081243297e-15,0.0389418342308651,0.0389418342308662
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,49,1,0.1,1.063e-05,7.89e-06,1.72729385343934e-32,1176,1612,5.13478148889135e-16,0.0783326909627484,0.0783326909627489
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,50,1,0.1,1.493e-05,1.079e-05,4.04601381176612e-33,1176,1644,2.70616862252382e-16,0.0389418342308651,0.0389418342308653
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,51,1,0.1,1.123e-05,1.012e-05,1.06196366703903e-33,1176,1676,1.52655665885959e-16,0.0717356090899523,0.0717356090899524
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,52,1,0.1,1.1005e-05,8.82e-06,2.69216993955059e-34,1176,1708,5.55111512312578e-17,0.0389418342308651,0.038941834230865
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,53,1,0.1,1.155e-05,9.015e-06,8.69681099067649e-35,1176,1740,3.12250225675825e-17,0.0198669330795061,0.0198669330795062
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,54,1,0.1,1.0305e-05,9.095e-06,2.03282156402201e-35,1176,1772,1.38777878078145e-17,0.0644217687237691,0.0644217687237691
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,55,1,0.1,1.0775e-05,9.44e-06,4.83924335713836e-36,1176,1804,1.38777878078145e-17,0.0644217687237691,0.0644217687237691
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,56,1,0.1,1.063e-05,9.63e-06,4.63880457763271e-37,1176,1836,3.46944695195361e-18,0.0198669330795061,0.0198669330795061
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,57,1,0.1,1.409e-05,1.182e-05,4.45858210190715e-38,1176,1868,1.73472347597681e-18,0.00998334166468282,0.00998334166468281
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,58,1,0.1,1.4905e-05,1.3845e-05,4.04825860614818e-40,1176,1900,2.43945488809238e-19,0,-2.43945488809238e-19
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,59,1,0.1,1.537e-05,1.2485e-05,1.99914005241886e-41,1176,1932,5.42101086242752e-20,0,-5.42101086242752e-20
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,60,1,0.1,1.1825e-05,1.3255e-05,0,1176,1964,0,0,0
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,61,1,0.1,1.4255e-05,1.232e-05,0,1176,1996,0,0,0
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,62,1,0.1,1.167e-05,9.43e-06,0,1176,2028,0,0,0
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,63,1,0.1,1.6495e-05,1.1415e-05,0,1176,2060,0,0,0
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.1,64,1,0.1,1.1575e-05,9.31e-06,0,1176,2092,0,0,0
SVD,3,7,7,1,0.1,0,0.1,0.1,0.1,1,1,0.1,0.000376715,4.3565e-05,3.81382175488711e-05,1176,264,0.0205829855773817,0,0.0205829855773817
SVD,3,7,7,1,0.1,0,0.1,0.1,0.1,1,2,0.1,0.00043924,5.346e-05,2.9120273659554e-34,1176,496,4.33680868994202e-17,0.00998334166468282,0.00998334166468286
SVD,3,7,7,1,0.1,0,0.1,0.1,0.1,1,3,0.1,0.00058969,7.2705e-05,2.96022565208697e-34,1176,728,4.85722573273506e-17,0.0479425538604203,0.0479425538604204
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,1,1,0.1,3.11e-06,1.935e-06,0.000758128659209732,1176,76,0.075916729333866,0.029552020666134,0.10546875
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,2,1,0.1,3.595e-06,2.13e-06,0.000317275487203447,1176,108,0.0501526728041505,0.0999573603041505,0.0498046875
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,3,1,0.1,3.685e-06,2.185e-06,0.000137894136608181,1176,140,0.0520816814582807,0.0963558185417193,0.1484375
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,4,1,0.1,2.56e-06,1.635e-06,2.94070881309691e-05,1176,172,0.0145687091667193,0.0963558185417193,0.081787109375
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,5,1,0.1,2.83e-06,1.765e-06,1.10777457765276e-05,1176,204,0.0114322673957807,0.0963558185417193,0.1077880859375
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,6,1,0.1,2.805e-06,1.88e-06,2.45080465454843e-06,1176,236,0.0079311359245318,0.0963558185417193,0.0884246826171875
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,7,1,0.1,3.34e-06,2.41e-06,6.15390734455294e-07,1176,268,0.0024217430693789,0.0932039085967226,0.0907821655273438
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,8,1,0.1,3.015e-06,2.23e-06,2.11786115265652e-07,1176,300,0.00220146063156305,0.0963558185417193,0.0941543579101562
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,9,1,0.1,5.315e-06,3.81e-06,5.82823224543199e-08,1176,332,0.000844575135038508,0.0963558185417193,0.0972003936767578
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,10,1,0.1,5.38e-06,3.445e-06,1.40636916546195e-08,1176,364,0.000380290369123147,0.0515501371821464,0.0519304275512695
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,11,1,0.1,5.57e-06,3.715e-06,3.73470569191744e-09,1176,396,0.000206567017362727,0.0963558185417193,0.096562385559082
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,12,1,0.1,5.975e-06,4.04e-06,7.52256786267842e-10,1176,428,8.5495742036687e-05,0.0963558185417193,0.0962703227996826
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,13,1,0.1,6.04e-06,4.39e-06,2.75563989698208e-10,1176,460,6.18469398480787e-05,0.0963558185417193,0.0964176654815674
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,14,1,0.1,6.36e-06,4.21e-06,5.41262189089632e-11,1176,492,2.21360046404467e-05,0.0963558185417193,0.0963336825370789
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,15,1,0.1,6.485e-06,4.395e-06,1.76281418520095e-11,1176,524,1.89613979321851e-05,0.0963558185417193,0.0963747799396515
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,16,1,0.1,6.685e-06,4.57e-06,3.18573604051719e-12,1176,556,7.03614863634128e-06,0.0841470984807897,0.0841400623321533
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,17,1,0.1,6.795e-06,4.75e-06,7.72621620125685e-13,1176,588,4.08258848012821e-06,0.0963558185417193,0.0963599011301994
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,18,1,0.1,7.105e-06,4.83e-06,2.04955539360818e-13,1176,620,1.55750103174312e-06,0.0963558185417193,0.0963542610406876
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,19,1,0.1,7.99e-06,5.02e-06,6.41911064481286e-14,1176,652,1.17686204732792e-06,0.0963558185417193,0.0963569954037666
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,20,1,0.1,7.735e-06,5.11e-06,1.21084428280584e-14,1176,684,4.84617425786094e-07,0.0963558185417193,0.0963553339242935
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,21,1,0.1,7.92e-06,5.465e-06,4.3085694354432e-15,1176,716,2.68822537077829e-07,0.0963558185417193,0.0963560873642564
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,22,1,0.1,7.7e-06,5.63e-06,7.88199563699887e-16,1176,748,7.86939790275998e-08,0.0675463180551151,0.0675463967490941
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,23,1,0.1,8.12e-06,5.66e-06,2.18894757461294e-16,1176,780,6.92866754664623e-08,0.0963558185417193,0.0963558878283948
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,24,1,0.1,8.24e-06,5.78e-06,4.96807771557393e-17,1176,812,2.61738884316243e-08,0.0963558185417193,0.0963557923678309
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,25,1,0.1,8.375e-06,6.26e-06,1.37088750918574e-17,1176,844,1.4984344501312e-08,0.042737988023383,0.0427379730390385
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,26,1,0.1,8.525e-06,6.135e-06,3.18828446495843e-18,1176,876,6.26686839921842e-09,0.0963558185417193,0.0963558122748509
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,27,1,0.1,8.495e-06,6.23e-06,9.3493841796769e-19,1176,908,3.59933012561431e-09,0.0963558185417193,0.0963558221410494
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,28,1,0.1,8.475e-06,5.98e-06,1.97220523343632e-19,1176,940,1.62480744136939e-09,0.0963558185417193,0.0963558169169119
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,29,1,0.1,8.325e-06,4.54e-06,5.01338387423616e-20,1176,972,7.12593942187034e-10,0.0963558185417193,0.0963558192543132
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,30,1,0.1,6.425e-06,4.68e-06,1.47611626475726e-20,1176,1004,3.91572926861095e-10,0.042737988023383,0.0427379884149559
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,31,1,0.1,6.46e-06,4.74e-06,3.03677155841351e-21,1176,1036,2.17374077071675e-10,0.0963558185417193,0.0963558187590934
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,32,1,0.1,6.36e-06,4.99e-06,8.20380336250397e-22,1176,1068,9.50373529873261e-11,0.0963558185417193,0.096355818446682
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,33,1,0.1,6.46e-06,5.635e-06,2.0679342188237e-22,1176,1100,7.32191668406657e-11,0.0963558185417193,0.0963558186149385
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,34,1,0.1,6.45e-06,5.295e-06,4.93964707208884e-23,1176,1132,2.07998479551108e-11,0.0963558185417193,0.0963558185209195
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,35,1,0.1,6.925e-06,5.7e-06,1.28775210471338e-23,1176,1164,1.36756855839693e-11,0.0963558185417193,0.096355818555395
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,36,1,0.1,6.82e-06,5.425e-06,3.0812274965202e-24,1176,1196,6.53214982104799e-12,0.0963558185417193,0.0963558185351872
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,37,1,0.1,7.33e-06,5.58e-06,5.99744539009775e-25,1176,1228,2.69134714514507e-12,0.0841470984807897,0.0841470984780983
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,38,1,0.1,7.155e-06,5.725e-06,2.37318640284798e-25,1176,1260,2.23691898337819e-12,0.0963558185417193,0.0963558185394824
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,39,1,0.1,7.36e-06,5.9e-06,4.85308296199229e-26,1176,1292,7.32712501783084e-13,-0.00583741434275801,-0.00583741434349072
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,40,1,0.1,7.29e-06,5.94e-06,8.70927876327345e-27,1176,1324,2.76806355614667e-13,0.0675463180551151,0.0675463180553919
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,41,1,0.1,7.455e-06,6.52e-06,2.99220453978832e-27,1176,1356,2.87284085409567e-13,0.0963558185417193,0.0963558185420066
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,42,1,0.1,7.535e-06,6.14e-06,7.59111893532221e-28,1176,1388,1.01418873299508e-13,0.0841470984807897,0.0841470984806882
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,43,1,0.1,1.0315e-05,1.0165e-05,1.87207761677783e-28,1176,1420,5.08065811644087e-14,0.0963558185417193,0.0963558185417701
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,44,1,0.1,7.905e-06,6.655e-06,3.63017193740198e-29,1176,1452,3.08503222967715e-14,0.0963558185417193,0.0963558185416885
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,45,1,0.1,8.05e-06,6.705e-06,1.26211074296752e-29,1176,1484,1.6750489884032e-14,0.0963558185417193,0.0963558185417361
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,46,1,0.1,1.2955e-05,9.395e-06,2.47836671527776e-30,1176,1516,5.37070388162419e-15,0.0963558185417193,0.0963558185417139
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,47,1,0.1,1.277e-05,9.565e-06,7.06037135470076e-31,1176,1548,3.53883589099269e-15,0.0963558185417193,0.0963558185417228
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,48,1,0.1,1.2815e-05,9.735e-06,1.82137598158893e-31,1176,1580,1.72084568816899e-15,0.0963558185417193,0.0963558185417176
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,49,1,0.1,1.3085e-05,9.92e-06,4.52756129390432e-32,1176,1612,6.86950496486816e-16,0.0334988150155905,0.0334988150155898
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,50,1,0.1,1.323e-05,1.001e-05,1.35188094058775e-32,1176,1644,5.41233724504764e-16,0.0963558185417193,0.0963558185417188
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,51,1,0.1,1.3545e-05,1.0295e-05,2.38262309383405e-33,1176,1676,1.66533453693773e-16,0.0999573603041505,0.0999573603041507
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,52,1,0.1,1.3755e-05,1.137e-05,7.99256832681875e-34,1176,1708,1.2490009027033e-16,0.0963558185417193,0.0963558185417192
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,53,1,0.1,1.3865e-05,1.048e-05,2.15458118805463e-34,1176,1740,5.55111512312578e-17,0.0963558185417193,0.0963558185417194
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,54,1,0.1,1.4075e-05,1.079e-05,5.93846951539084e-35,1176,1772,2.77555756156289e-17,0.0963558185417193,0.0963558185417193
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,55,1,0.1,1.4155e-05,1.071e-05,1.21817249244634e-35,1176,1804,1.38777878078145e-17,0.0841470984807897,0.0841470984807897
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,56,1,0.1,1.4405e-05,1.099e-05,3.32781850975774e-37,1176,1836,3.46944695195361e-18,0.029552020666134,0.029552020666134
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,57,1,0.1,1.4805e-05,1.127e-05,5.05582519256729e-38,1176,1868,1.73472347597681e-18,0.0141120008059867,0.0141120008059867
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,58,1,0.1,1.4965e-05,1.1405e-05,4.99785013104714e-40,1176,1900,2.71050543121376e-19,0,-2.71050543121376e-19
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,59,1,0.1,1.5175e-05,1.155e-05,1.79922604717697e-40,1176,1932,1.62630325872826e-19,0,1.62630325872826e-19
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,60,1,0.1,1.485e-05,1.163e-05,0,1176,1964,0,0,0
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,61,1,0.1,1.519e-05,1.173e-05,0,1176,1996,0,0,0
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,62,1,0.1,1.5235e-05,1.1795e-05,0,1176,2028,0,0,0
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,63,1,0.1,1.5185e-05,1.177e-05,0,1176,2060,0,0,0
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.4,64,1,0.1,1.526e-05,1.1895e-05,0,1176,2092,0,0,0
SVD,3,7,7,1,0.1,0,0.1,0.1,0.4,1,1,0.1,0.00044124,4.0865e-05,0.000198271779109797,1176,264,0.0366324304527661,-0.00583741434275801,0.030795016110008
SVD,3,7,7,1,0.1,0,0.1,0.1,0.4,1,2,0.1,0.00041467,5.085e-05,5.71750216642892e-33,1176,496,2.08166817117217e-16,0.0999573603041505,0.0999573603041503
SVD,3,7,7,1,0.1,0,0.1,0.1,0.4,1,3,0.1,0.00038367,5.168e-05,5.74056791462342e-33,1176,728,2.08166817117217e-16,0.0999573603041505,0.0999573603041503
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.7,1,1,0.1,2.015e-06,1.39e-06,0.00260068689861027,1176,76,0.146244100363346,-0.0993691003633465,0.046875
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.7,2,1,0.1,2.145e-06,1.3e-06,0.000659313213970987,1176,108,0.0676895443294852,-0.0442520443294852,0.0234375
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.7,3,1,0.1,2.135e-06,1.25e-06,0.00039910951471768,1176,140,0.0710713458353172,0.00998334166468282,0.0810546875
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.7,4,1,0.1,2.555e-06,1.475e-06,0.000148757412812321,1176,172,0.0433476010674318,0.0909297426825682,0.13427734375
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.7,5,1,0.1,2.82e-06,1.98e-06,4.23780204933108e-05,1176,204,0.0231578407999914,0.0946300087687414,0.07147216796875
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.7,6,1,0.1,2.68e-06,1.75e-06,1.53357622542664e-05,1176,236,0.0118941798504209,0.00415806624332909,0.01605224609375
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.7,7,1,0.1,2.73e-06,1.73e-06,4.24144266188789e-06,1176,268,0.00682028963899686,0.0991664810452469,0.09234619140625
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.7,8,1,0.1,2.93e-06,2.09e-06,1.16177718590843e-06,1176,300,0.0046818198445398,0.0946300087687414,0.0993118286132812
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.7,9,1,0.1,2.905e-06,2.07e-06,2.90140683081499e-07,1176,332,0.00182347151676659,0.00415806624332909,0.0023345947265625
ZFP,3,7,7,1,0.1,0,0.1,0.1,0.7,10,1,0.1,3.355e-06,2.15e-06,6.25336268285687e-08,1176,364,0.000817531514461678,0.0946300087687414,0.0954475402832031
