Algorithm Name,X,Y,Z,Frequency,Amplitude,Phase,Fx,Fy,Fz,ZFP Rate,SVD K,FFT Ratio,Mean Compress Time,Mean Decompress Time,Mean MSE,Original Size,Mean Compressed Size,Max Error,Max Error Original Value,Max Error Decompressed Value
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,12,,,7.18e-06,4.38e-06,4.88393245212742e-10,1960,812,0.000101514226658557,0.0564642473395036,0.0565657615661621
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,13,,,7.7e-06,4.5e-06,1.07892393789919e-10,1960,876,3.78825859675969e-05,0.0389418342308651,0.0389039516448975
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,14,,,2.27e-05,7.78e-06,2.91332733497527e-11,1960,940,2.12922390318351e-05,0.004158066243329,0.00417935848236084
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,15,,,1.208e-05,7.42e-06,8.1519539472215e-12,1960,1004,1.078842575164e-05,0.0863209366648874,0.0863101482391357
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,16,,,1.284e-05,1.23e-05,2.08271747141328e-12,1960,1068,4.85315725687677e-06,0.0198669330795061,0.019871786236763
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,17,,,1.942e-05,6.42e-06,4.39520622377271e-13,1960,1132,2.06489333631765e-06,0.0598472144103956,0.0598451495170593
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,18,,,9.32e-06,5.88e-06,1.22717291175315e-13,1960,1196,1.19373464510519e-06,0.0991664810452469,0.099167674779892
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,19,,,1.018e-05,6.18e-06,2.51313697210961e-14,1960,1260,5.50517905317793e-07,0.0239249329213982,0.0239243824034929
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,20,,,9.68e-06,6.24e-06,8.35205382233101e-15,1960,1324,3.46231102205108e-07,0.0991664810452469,0.0991668272763491
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,21,,,1.012e-05,6.48e-06,1.85889195670274e-15,1960,1388,2.04400317491138e-07,0.0783326909627483,0.0783324865624309
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,22,,,1.066e-05,7.22e-06,4.43790205329778e-16,1960,1452,9.63141501553189e-08,0.080849640381959,0.0808497366961092
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,23,,,1.118e-05,7.04e-06,1.16208572926699e-16,1960,1516,3.81767327750637e-08,0.0389418342308651,0.0389417960541323
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,24,,,1.174e-05,7.16e-06,2.97385447950908e-17,1960,1580,1.91274333351255e-08,0.0198669330795061,0.0198669522069395
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,25,,,1.146e-05,7.38e-06,7.14039039900569e-18,1960,1644,9.00291459438041e-09,0.0479425538604203,0.0479425448575057
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,26,,,1.164e-05,7.7e-06,1.55601041820018e-18,1960,1708,5.01474151093362e-09,0.0598472144103956,0.0598472194251372
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,27,,,1.246e-05,9.2e-06,4.15192125072171e-19,1960,1772,2.408475960336e-09,0.074570521217672,0.0745705188091961
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,28,,,1.79e-05,1.132e-05,1.18284020070767e-19,1960,1836,1.41314249191282e-09,0.0598472144103956,0.0598472158235381
ZFP,5,7,7,1,0.1,0,0.1,0.1,0.4,29,,,1.762e-05,8.44e-06,2.78874704962895e-20,1960,1900,5.27833422803159e-10,0.0334988150155905,0.033498814487757
